RB2_W3m_ab_raw.bin
         3.00
11
1
Type of measurement (0=app. resistivity,1=resistance)
1
636
 2
0
4  105.00  0.00 132.00  0.00 114.00  0.00 123.00  0.00 971.40633 
4  105.00  0.00 123.00  0.00 111.00  0.00 117.00  0.00 1379.28681 
4  105.00  0.00 114.00  0.00 108.00  0.00 111.00  0.00 2869.72193 
4  108.00  0.00 135.00  0.00 117.00  0.00 126.00  0.00 1040.45848 
4  108.00  0.00 126.00  0.00 114.00  0.00 120.00  0.00 1448.71736 
4  108.00  0.00 117.00  0.00 111.00  0.00 114.00  0.00 3364.95505 
4  111.00  0.00 138.00  0.00 120.00  0.00 129.00  0.00 1016.95093 
4  111.00  0.00 129.00  0.00 117.00  0.00 123.00  0.00 1512.79341 
4  111.00  0.00 120.00  0.00 114.00  0.00 117.00  0.00 2799.53985 
4  114.00  0.00 141.00  0.00 123.00  0.00 132.00  0.00 1005.74794 
4  114.00  0.00 132.00  0.00 120.00  0.00 126.00  0.00 1384.33686 
4  114.00  0.00 123.00  0.00 117.00  0.00 120.00  0.00 3426.89254 
4  117.00  0.00 135.00  0.00 123.00  0.00 129.00  0.00 1362.87617 
4  117.00  0.00 126.00  0.00 120.00  0.00 123.00  0.00 2923.06077 
4  120.00  0.00 138.00  0.00 126.00  0.00 132.00  0.00 1414.06649 
4  120.00  0.00 129.00  0.00 123.00  0.00 126.00  0.00 2830.50172 
4  123.00  0.00 141.00  0.00 129.00  0.00 135.00  0.00 1323.47571 
4  123.00  0.00 132.00  0.00 126.00  0.00 129.00  0.00 2564.94546 
4  126.00  0.00 135.00  0.00 129.00  0.00 132.00  0.00 2661.28864 
4  129.00  0.00 138.00  0.00 132.00  0.00 135.00  0.00 2336.94906 
4  132.00  0.00 141.00  0.00 135.00  0.00 138.00  0.00 2106.30143 
4  72.00  0.00 207.00  0.00 117.00  0.00 162.00  0.00 65.76069 
4  72.00  0.00 198.00  0.00 114.00  0.00 156.00  0.00 80.53370 
4  72.00  0.00 189.00  0.00 111.00  0.00 150.00  0.00 108.20991 
4  72.00  0.00 180.00  0.00 108.00  0.00 144.00  0.00 140.62940 
4  72.00  0.00 171.00  0.00 105.00  0.00 138.00  0.00 181.97542 
4  72.00  0.00 162.00  0.00 102.00  0.00 132.00  0.00 239.67129 
4  72.00  0.00 153.00  0.00 99.00  0.00 126.00  0.00 283.19004 
4  72.00  0.00 144.00  0.00 96.00  0.00 120.00  0.00 310.34338 
4  75.00  0.00 210.00  0.00 120.00  0.00 165.00  0.00 63.97952 
4  75.00  0.00 201.00  0.00 117.00  0.00 159.00  0.00 79.96885 
4  75.00  0.00 192.00  0.00 114.00  0.00 153.00  0.00 101.20012 
4  75.00  0.00 183.00  0.00 111.00  0.00 147.00  0.00 134.01853 
4  75.00  0.00 174.00  0.00 108.00  0.00 141.00  0.00 182.23103 
4  75.00  0.00 165.00  0.00 105.00  0.00 135.00  0.00 233.22746 
4  75.00  0.00 156.00  0.00 102.00  0.00 129.00  0.00 293.06640 
4  75.00  0.00 147.00  0.00 99.00  0.00 123.00  0.00 326.06408 
4  78.00  0.00 213.00  0.00 123.00  0.00 168.00  0.00 61.19779 
4  78.00  0.00 204.00  0.00 120.00  0.00 162.00  0.00 77.06052 
4  78.00  0.00 195.00  0.00 117.00  0.00 156.00  0.00 94.46910 
4  78.00  0.00 186.00  0.00 114.00  0.00 150.00  0.00 128.36058 
4  78.00  0.00 177.00  0.00 111.00  0.00 144.00  0.00 171.66641 
4  78.00  0.00 168.00  0.00 108.00  0.00 138.00  0.00 222.92823 
4  78.00  0.00 159.00  0.00 105.00  0.00 132.00  0.00 286.21888 
4  78.00  0.00 150.00  0.00 102.00  0.00 126.00  0.00 334.86185 
4  81.00  0.00 207.00  0.00 123.00  0.00 165.00  0.00 75.81721 
4  81.00  0.00 198.00  0.00 120.00  0.00 159.00  0.00 94.18601 
4  81.00  0.00 189.00  0.00 117.00  0.00 153.00  0.00 125.13122 
4  81.00  0.00 180.00  0.00 114.00  0.00 147.00  0.00 160.24063 
4  81.00  0.00 171.00  0.00 111.00  0.00 141.00  0.00 215.59135 
4  81.00  0.00 162.00  0.00 108.00  0.00 135.00  0.00 283.57501 
4  81.00  0.00 153.00  0.00 105.00  0.00 129.00  0.00 343.24705 
4  81.00  0.00 144.00  0.00 102.00  0.00 123.00  0.00 381.52424 
4  84.00  0.00 210.00  0.00 126.00  0.00 168.00  0.00 74.33111 
4  84.00  0.00 201.00  0.00 123.00  0.00 162.00  0.00 91.84031 
4  84.00  0.00 192.00  0.00 120.00  0.00 156.00  0.00 115.89754 
4  84.00  0.00 183.00  0.00 117.00  0.00 150.00  0.00 158.49300 
4  84.00  0.00 174.00  0.00 114.00  0.00 144.00  0.00 209.36423 
4  84.00  0.00 165.00  0.00 111.00  0.00 138.00  0.00 271.92150 
4  84.00  0.00 156.00  0.00 108.00  0.00 132.00  0.00 353.51420 
4  84.00  0.00 147.00  0.00 105.00  0.00 126.00  0.00 404.63952 
4  87.00  0.00 213.00  0.00 129.00  0.00 171.00  0.00 72.53806 
4  87.00  0.00 204.00  0.00 126.00  0.00 165.00  0.00 91.27825 
4  87.00  0.00 195.00  0.00 123.00  0.00 159.00  0.00 113.04436 
4  87.00  0.00 186.00  0.00 120.00  0.00 153.00  0.00 149.13315 
4  87.00  0.00 177.00  0.00 117.00  0.00 147.00  0.00 198.85050 
4  87.00  0.00 168.00  0.00 114.00  0.00 141.00  0.00 267.92548 
4  87.00  0.00 159.00  0.00 111.00  0.00 135.00  0.00 341.88870 
4  87.00  0.00 150.00  0.00 108.00  0.00 129.00  0.00 408.77215 
4  90.00  0.00 207.00  0.00 129.00  0.00 168.00  0.00 91.20651 
4  90.00  0.00 198.00  0.00 126.00  0.00 162.00  0.00 113.11992 
4  90.00  0.00 189.00  0.00 123.00  0.00 156.00  0.00 148.61591 
4  90.00  0.00 180.00  0.00 120.00  0.00 150.00  0.00 193.48954 
4  90.00  0.00 171.00  0.00 117.00  0.00 144.00  0.00 253.89255 
4  90.00  0.00 162.00  0.00 114.00  0.00 138.00  0.00 337.97368 
4  90.00  0.00 153.00  0.00 111.00  0.00 132.00  0.00 423.35976 
4  90.00  0.00 144.00  0.00 108.00  0.00 126.00  0.00 485.50534 
4  93.00  0.00 210.00  0.00 132.00  0.00 171.00  0.00 94.02883 
4  93.00  0.00 201.00  0.00 129.00  0.00 165.00  0.00 115.73124 
4  93.00  0.00 192.00  0.00 126.00  0.00 159.00  0.00 148.97681 
4  93.00  0.00 183.00  0.00 123.00  0.00 153.00  0.00 194.60958 
4  93.00  0.00 174.00  0.00 120.00  0.00 147.00  0.00 250.43619 
4  93.00  0.00 165.00  0.00 117.00  0.00 141.00  0.00 341.68684 
4  93.00  0.00 156.00  0.00 114.00  0.00 135.00  0.00 441.69295 
4  93.00  0.00 147.00  0.00 111.00  0.00 129.00  0.00 520.38104 
4  96.00  0.00 213.00  0.00 135.00  0.00 174.00  0.00 93.67130 
4  96.00  0.00 204.00  0.00 132.00  0.00 168.00  0.00 116.95898 
4  96.00  0.00 195.00  0.00 129.00  0.00 162.00  0.00 143.80747 
4  96.00  0.00 186.00  0.00 126.00  0.00 156.00  0.00 187.44758 
4  96.00  0.00 177.00  0.00 123.00  0.00 150.00  0.00 251.95089 
4  96.00  0.00 168.00  0.00 120.00  0.00 144.00  0.00 323.75361 
4  96.00  0.00 159.00  0.00 117.00  0.00 138.00  0.00 424.49747 
4  96.00  0.00 150.00  0.00 114.00  0.00 132.00  0.00 527.78403 
4  99.00  0.00 207.00  0.00 135.00  0.00 171.00  0.00 119.70197 
4  99.00  0.00 198.00  0.00 132.00  0.00 165.00  0.00 146.16525 
4  99.00  0.00 189.00  0.00 129.00  0.00 159.00  0.00 195.07491 
4  99.00  0.00 180.00  0.00 126.00  0.00 153.00  0.00 242.81829 
4  99.00  0.00 171.00  0.00 123.00  0.00 147.00  0.00 307.81450 
4  99.00  0.00 162.00  0.00 120.00  0.00 141.00  0.00 422.80027 
4  99.00  0.00 153.00  0.00 117.00  0.00 135.00  0.00 535.15617 
4  99.00  0.00 144.00  0.00 114.00  0.00 129.00  0.00 633.72583 
4  102.00  0.00 210.00  0.00 138.00  0.00 174.00  0.00 121.77622 
4  102.00  0.00 201.00  0.00 135.00  0.00 168.00  0.00 149.12803 
4  102.00  0.00 192.00  0.00 132.00  0.00 162.00  0.00 188.18187 
4  102.00  0.00 183.00  0.00 129.00  0.00 156.00  0.00 242.67129 
4  102.00  0.00 174.00  0.00 126.00  0.00 150.00  0.00 316.75447 
4  102.00  0.00 165.00  0.00 123.00  0.00 144.00  0.00 407.19410 
4  102.00  0.00 156.00  0.00 120.00  0.00 138.00  0.00 528.58321 
4  102.00  0.00 147.00  0.00 117.00  0.00 132.00  0.00 665.09863 
4  105.00  0.00 213.00  0.00 141.00  0.00 177.00  0.00 124.14725 
4  105.00  0.00 204.00  0.00 138.00  0.00 171.00  0.00 158.14470 
4  105.00  0.00 195.00  0.00 135.00  0.00 165.00  0.00 191.82941 
4  105.00  0.00 186.00  0.00 132.00  0.00 159.00  0.00 250.43323 
4  105.00  0.00 177.00  0.00 129.00  0.00 153.00  0.00 320.55871 
4  105.00  0.00 168.00  0.00 126.00  0.00 147.00  0.00 397.50253 
4  105.00  0.00 159.00  0.00 123.00  0.00 141.00  0.00 533.09488 
4  105.00  0.00 150.00  0.00 120.00  0.00 135.00  0.00 654.95020 
4  108.00  0.00 207.00  0.00 141.00  0.00 174.00  0.00 159.80553 
4  108.00  0.00 198.00  0.00 138.00  0.00 168.00  0.00 200.25440 
4  108.00  0.00 189.00  0.00 135.00  0.00 162.00  0.00 260.50151 
4  108.00  0.00 180.00  0.00 132.00  0.00 156.00  0.00 315.59199 
4  108.00  0.00 171.00  0.00 129.00  0.00 150.00  0.00 403.29184 
4  108.00  0.00 162.00  0.00 126.00  0.00 144.00  0.00 521.44340 
4  108.00  0.00 153.00  0.00 123.00  0.00 138.00  0.00 656.06826 
4  108.00  0.00 144.00  0.00 120.00  0.00 132.00  0.00 814.92568 
4  111.00  0.00 210.00  0.00 144.00  0.00 177.00  0.00 167.08958 
4  111.00  0.00 201.00  0.00 141.00  0.00 171.00  0.00 204.40134 
4  111.00  0.00 192.00  0.00 138.00  0.00 165.00  0.00 260.32225 
4  111.00  0.00 183.00  0.00 135.00  0.00 159.00  0.00 336.90300 
4  111.00  0.00 174.00  0.00 132.00  0.00 153.00  0.00 410.77625 
4  111.00  0.00 165.00  0.00 129.00  0.00 147.00  0.00 504.07286 
4  111.00  0.00 156.00  0.00 126.00  0.00 141.00  0.00 675.24043 
4  111.00  0.00 147.00  0.00 123.00  0.00 135.00  0.00 828.76957 
4  114.00  0.00 213.00  0.00 147.00  0.00 180.00  0.00 174.77968 
4  114.00  0.00 204.00  0.00 144.00  0.00 174.00  0.00 210.94366 
4  114.00  0.00 195.00  0.00 141.00  0.00 168.00  0.00 257.01524 
4  114.00  0.00 186.00  0.00 138.00  0.00 162.00  0.00 337.00202 
4  114.00  0.00 177.00  0.00 135.00  0.00 156.00  0.00 419.57748 
4  114.00  0.00 168.00  0.00 132.00  0.00 150.00  0.00 518.03620 
4  114.00  0.00 159.00  0.00 129.00  0.00 144.00  0.00 645.40463 
4  114.00  0.00 150.00  0.00 126.00  0.00 138.00  0.00 793.25950 
4  117.00  0.00 207.00  0.00 147.00  0.00 177.00  0.00 217.31693 
4  117.00  0.00 198.00  0.00 144.00  0.00 171.00  0.00 268.37543 
4  117.00  0.00 189.00  0.00 141.00  0.00 165.00  0.00 344.52729 
4  117.00  0.00 180.00  0.00 138.00  0.00 159.00  0.00 434.73981 
4  117.00  0.00 171.00  0.00 135.00  0.00 153.00  0.00 517.62445 
4  117.00  0.00 162.00  0.00 132.00  0.00 147.00  0.00 625.19116 
4  117.00  0.00 153.00  0.00 129.00  0.00 141.00  0.00 811.46511 
4  117.00  0.00 144.00  0.00 126.00  0.00 135.00  0.00 995.67359 
4  120.00  0.00 210.00  0.00 150.00  0.00 180.00  0.00 222.74132 
4  120.00  0.00 201.00  0.00 147.00  0.00 174.00  0.00 274.17892 
4  120.00  0.00 192.00  0.00 144.00  0.00 168.00  0.00 346.92265 
4  120.00  0.00 183.00  0.00 141.00  0.00 162.00  0.00 439.20258 
4  120.00  0.00 174.00  0.00 138.00  0.00 156.00  0.00 540.75797 
4  120.00  0.00 165.00  0.00 135.00  0.00 150.00  0.00 663.20265 
4  120.00  0.00 156.00  0.00 132.00  0.00 144.00  0.00 802.22752 
4  120.00  0.00 147.00  0.00 129.00  0.00 138.00  0.00 995.66984 
4  123.00  0.00 213.00  0.00 153.00  0.00 183.00  0.00 226.81190 
4  123.00  0.00 204.00  0.00 150.00  0.00 177.00  0.00 278.00430 
4  123.00  0.00 195.00  0.00 147.00  0.00 171.00  0.00 354.21936 
4  123.00  0.00 186.00  0.00 144.00  0.00 165.00  0.00 451.84742 
4  123.00  0.00 177.00  0.00 141.00  0.00 159.00  0.00 573.31895 
4  123.00  0.00 168.00  0.00 138.00  0.00 153.00  0.00 682.55621 
4  123.00  0.00 159.00  0.00 135.00  0.00 147.00  0.00 790.73774 
4  123.00  0.00 150.00  0.00 132.00  0.00 141.00  0.00 996.44664 
4  126.00  0.00 207.00  0.00 153.00  0.00 180.00  0.00 289.42588 
4  126.00  0.00 198.00  0.00 150.00  0.00 174.00  0.00 352.84946 
4  126.00  0.00 189.00  0.00 147.00  0.00 168.00  0.00 478.85975 
4  126.00  0.00 180.00  0.00 144.00  0.00 162.00  0.00 582.81472 
4  126.00  0.00 171.00  0.00 141.00  0.00 156.00  0.00 676.22720 
4  126.00  0.00 162.00  0.00 138.00  0.00 150.00  0.00 866.11524 
4  126.00  0.00 153.00  0.00 135.00  0.00 144.00  0.00 1008.29342 
4  126.00  0.00 144.00  0.00 132.00  0.00 138.00  0.00 1247.59439 
4  129.00  0.00 210.00  0.00 156.00  0.00 183.00  0.00 294.87717 
4  129.00  0.00 201.00  0.00 153.00  0.00 177.00  0.00 356.55139 
4  129.00  0.00 192.00  0.00 150.00  0.00 171.00  0.00 465.35779 
4  129.00  0.00 183.00  0.00 147.00  0.00 165.00  0.00 612.63200 
4  129.00  0.00 174.00  0.00 144.00  0.00 159.00  0.00 759.53591 
4  129.00  0.00 165.00  0.00 141.00  0.00 153.00  0.00 857.45539 
4  129.00  0.00 156.00  0.00 138.00  0.00 147.00  0.00 1027.91617 
4  129.00  0.00 147.00  0.00 135.00  0.00 141.00  0.00 1376.37521 
4  132.00  0.00 213.00  0.00 159.00  0.00 186.00  0.00 290.23872 
4  132.00  0.00 204.00  0.00 156.00  0.00 180.00  0.00 372.84868 
4  132.00  0.00 195.00  0.00 153.00  0.00 174.00  0.00 451.82679 
4  132.00  0.00 186.00  0.00 150.00  0.00 168.00  0.00 601.17280 
4  132.00  0.00 177.00  0.00 147.00  0.00 162.00  0.00 791.49382 
4  132.00  0.00 168.00  0.00 144.00  0.00 156.00  0.00 901.72540 
4  132.00  0.00 159.00  0.00 141.00  0.00 150.00  0.00 1062.75651 
4  132.00  0.00 150.00  0.00 138.00  0.00 144.00  0.00 1365.62735 
4  135.00  0.00 207.00  0.00 159.00  0.00 183.00  0.00 356.50337 
4  135.00  0.00 198.00  0.00 156.00  0.00 177.00  0.00 457.98540 
4  135.00  0.00 189.00  0.00 153.00  0.00 171.00  0.00 619.96365 
4  135.00  0.00 180.00  0.00 150.00  0.00 165.00  0.00 773.38578 
4  135.00  0.00 171.00  0.00 147.00  0.00 159.00  0.00 982.48475 
4  135.00  0.00 162.00  0.00 144.00  0.00 153.00  0.00 1126.23277 
4  135.00  0.00 153.00  0.00 141.00  0.00 147.00  0.00 1225.20185 
4  135.00  0.00 144.00  0.00 138.00  0.00 141.00  0.00 2527.58840 
4  138.00  0.00 210.00  0.00 162.00  0.00 186.00  0.00 354.74449 
4  138.00  0.00 201.00  0.00 159.00  0.00 180.00  0.00 441.62813 
4  138.00  0.00 192.00  0.00 156.00  0.00 174.00  0.00 587.00433 
4  138.00  0.00 183.00  0.00 153.00  0.00 168.00  0.00 780.38795 
4  138.00  0.00 174.00  0.00 150.00  0.00 162.00  0.00 978.00626 
4  138.00  0.00 165.00  0.00 147.00  0.00 156.00  0.00 1164.15725 
4  138.00  0.00 156.00  0.00 144.00  0.00 150.00  0.00 1439.47720 
4  138.00  0.00 147.00  0.00 141.00  0.00 144.00  0.00 2060.87719 
4  141.00  0.00 213.00  0.00 165.00  0.00 189.00  0.00 340.80931 
4  141.00  0.00 204.00  0.00 162.00  0.00 183.00  0.00 439.92368 
4  141.00  0.00 195.00  0.00 159.00  0.00 177.00  0.00 551.43874 
4  141.00  0.00 186.00  0.00 156.00  0.00 171.00  0.00 792.87479 
4  141.00  0.00 177.00  0.00 153.00  0.00 165.00  0.00 1030.69487 
4  141.00  0.00 168.00  0.00 150.00  0.00 159.00  0.00 1263.54373 
4  141.00  0.00 159.00  0.00 147.00  0.00 153.00  0.00 1528.08738 
4  141.00  0.00 150.00  0.00 144.00  0.00 147.00  0.00 2045.81485 
4  144.00  0.00 207.00  0.00 165.00  0.00 186.00  0.00 425.05896 
4  144.00  0.00 198.00  0.00 162.00  0.00 180.00  0.00 551.16278 
4  144.00  0.00 189.00  0.00 159.00  0.00 174.00  0.00 742.40178 
4  144.00  0.00 180.00  0.00 156.00  0.00 168.00  0.00 1017.26012 
4  144.00  0.00 171.00  0.00 153.00  0.00 162.00  0.00 1228.05308 
4  144.00  0.00 162.00  0.00 150.00  0.00 156.00  0.00 1471.89856 
4  144.00  0.00 153.00  0.00 147.00  0.00 150.00  0.00 2468.17240 
4  147.00  0.00 210.00  0.00 168.00  0.00 189.00  0.00 403.03784 
4  147.00  0.00 201.00  0.00 165.00  0.00 183.00  0.00 517.11719 
4  147.00  0.00 192.00  0.00 162.00  0.00 177.00  0.00 698.00873 
4  147.00  0.00 183.00  0.00 159.00  0.00 171.00  0.00 986.62105 
4  147.00  0.00 174.00  0.00 156.00  0.00 165.00  0.00 1336.52885 
4  147.00  0.00 165.00  0.00 153.00  0.00 159.00  0.00 1651.94765 
4  147.00  0.00 156.00  0.00 150.00  0.00 153.00  0.00 2334.93646 
4  150.00  0.00 213.00  0.00 171.00  0.00 192.00  0.00 401.54881 
4  150.00  0.00 204.00  0.00 168.00  0.00 186.00  0.00 531.97759 
4  150.00  0.00 195.00  0.00 165.00  0.00 180.00  0.00 693.67173 
4  150.00  0.00 186.00  0.00 162.00  0.00 174.00  0.00 951.96989 
4  150.00  0.00 177.00  0.00 159.00  0.00 168.00  0.00 1354.44350 
4  150.00  0.00 168.00  0.00 156.00  0.00 162.00  0.00 1789.04360 
4  150.00  0.00 159.00  0.00 153.00  0.00 156.00  0.00 2355.05145 
4  153.00  0.00 207.00  0.00 171.00  0.00 189.00  0.00 499.55227 
4  153.00  0.00 198.00  0.00 168.00  0.00 183.00  0.00 680.96709 
4  153.00  0.00 189.00  0.00 165.00  0.00 177.00  0.00 960.72312 
4  153.00  0.00 180.00  0.00 162.00  0.00 171.00  0.00 1359.59837 
4  153.00  0.00 171.00  0.00 159.00  0.00 165.00  0.00 1743.40257 
4  153.00  0.00 162.00  0.00 156.00  0.00 159.00  0.00 3063.44501 
4  156.00  0.00 210.00  0.00 174.00  0.00 192.00  0.00 520.23281 
4  156.00  0.00 201.00  0.00 171.00  0.00 186.00  0.00 663.97359 
4  156.00  0.00 192.00  0.00 168.00  0.00 180.00  0.00 956.66571 
4  156.00  0.00 183.00  0.00 165.00  0.00 174.00  0.00 1299.20891 
4  156.00  0.00 174.00  0.00 162.00  0.00 168.00  0.00 1921.03771 
4  156.00  0.00 165.00  0.00 159.00  0.00 162.00  0.00 2565.21412 
4  159.00  0.00 213.00  0.00 177.00  0.00 195.00  0.00 542.93765 
4  159.00  0.00 204.00  0.00 174.00  0.00 189.00  0.00 693.92915 
4  159.00  0.00 195.00  0.00 171.00  0.00 183.00  0.00 918.97198 
4  159.00  0.00 186.00  0.00 168.00  0.00 177.00  0.00 1332.44911 
4  159.00  0.00 177.00  0.00 165.00  0.00 171.00  0.00 2100.18172 
4  159.00  0.00 168.00  0.00 162.00  0.00 165.00  0.00 3430.55243 
4  162.00  0.00 207.00  0.00 177.00  0.00 192.00  0.00 704.80507 
4  162.00  0.00 198.00  0.00 174.00  0.00 186.00  0.00 978.13024 
4  162.00  0.00 189.00  0.00 171.00  0.00 180.00  0.00 1415.72106 
4  162.00  0.00 180.00  0.00 168.00  0.00 174.00  0.00 1923.12560 
4  162.00  0.00 171.00  0.00 165.00  0.00 168.00  0.00 3049.93333 
4  165.00  0.00 210.00  0.00 180.00  0.00 195.00  0.00 697.01651 
4  165.00  0.00 201.00  0.00 177.00  0.00 189.00  0.00 953.52413 
4  165.00  0.00 192.00  0.00 174.00  0.00 183.00  0.00 1433.04774 
4  165.00  0.00 183.00  0.00 171.00  0.00 177.00  0.00 1949.56653 
4  165.00  0.00 174.00  0.00 168.00  0.00 171.00  0.00 3760.12936 
4  168.00  0.00 213.00  0.00 183.00  0.00 198.00  0.00 675.10473 
4  168.00  0.00 204.00  0.00 180.00  0.00 192.00  0.00 947.09806 
4  168.00  0.00 195.00  0.00 177.00  0.00 186.00  0.00 1467.13903 
4  168.00  0.00 186.00  0.00 174.00  0.00 180.00  0.00 2222.41847 
4  168.00  0.00 177.00  0.00 171.00  0.00 174.00  0.00 3463.36259 
4  171.00  0.00 207.00  0.00 183.00  0.00 195.00  0.00 971.45679 
4  171.00  0.00 198.00  0.00 180.00  0.00 189.00  0.00 1349.75073 
4  171.00  0.00 189.00  0.00 177.00  0.00 183.00  0.00 2425.57601 
4  171.00  0.00 180.00  0.00 174.00  0.00 177.00  0.00 3678.64725 
4  174.00  0.00 210.00  0.00 186.00  0.00 198.00  0.00 876.84139 
4  174.00  0.00 201.00  0.00 183.00  0.00 192.00  0.00 1360.19122 
4  174.00  0.00 192.00  0.00 180.00  0.00 186.00  0.00 2304.66197 
4  174.00  0.00 183.00  0.00 177.00  0.00 180.00  0.00 4697.50962 
4  177.00  0.00 213.00  0.00 189.00  0.00 201.00  0.00 921.06404 
4  177.00  0.00 204.00  0.00 186.00  0.00 195.00  0.00 1352.48416 
4  177.00  0.00 195.00  0.00 183.00  0.00 189.00  0.00 2127.08945 
4  177.00  0.00 186.00  0.00 180.00  0.00 183.00  0.00 3937.55727 
4  180.00  0.00 207.00  0.00 189.00  0.00 198.00  0.00 1398.09951 
4  180.00  0.00 198.00  0.00 186.00  0.00 192.00  0.00 2274.37191 
4  180.00  0.00 189.00  0.00 183.00  0.00 186.00  0.00 5865.47516 
4  183.00  0.00 210.00  0.00 192.00  0.00 201.00  0.00 1343.51710 
4  183.00  0.00 201.00  0.00 189.00  0.00 195.00  0.00 2538.86657 
4  183.00  0.00 192.00  0.00 186.00  0.00 189.00  0.00 4512.31710 
4  186.00  0.00 213.00  0.00 195.00  0.00 204.00  0.00 1291.97148 
4  186.00  0.00 204.00  0.00 192.00  0.00 198.00  0.00 2328.92989 
4  186.00  0.00 195.00  0.00 189.00  0.00 192.00  0.00 6210.31379 
4  189.00  0.00 207.00  0.00 195.00  0.00 201.00  0.00 2185.87120 
4  189.00  0.00 198.00  0.00 192.00  0.00 195.00  0.00 6256.60772 
4  192.00  0.00 210.00  0.00 198.00  0.00 204.00  0.00 2332.38755 
4  192.00  0.00 201.00  0.00 195.00  0.00 198.00  0.00 5091.21326 
4  195.00  0.00 213.00  0.00 201.00  0.00 207.00  0.00 2497.04251 
4  195.00  0.00 204.00  0.00 198.00  0.00 201.00  0.00 6998.42297 
4  198.00  0.00 207.00  0.00 201.00  0.00 204.00  0.00 5439.20688 
4  201.00  0.00 210.00  0.00 204.00  0.00 207.00  0.00 7282.39845 
4  204.00  0.00 213.00  0.00 207.00  0.00 210.00  0.00 6277.61455 
0
0
0
0
